,sales_count,name_store,name_product,street,city,state,country,latitude,longitude,zip_code,products,sales,unpriced_sales,priced_sales,start_date,end_date,is_actual_price,price,inventory_price
4194,10.0,cvs pharmacy #03565,Froot Loops,901 market st,cheraw,SC,USA,34.689239,-79.89869,29520,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,8.49,8.99
4195,0.0,bed bath and beyond,frosted flakes,"6090 ferry road,","columbia,",SC,USA,33.982337955051335,-80.96506502638319,29209,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,10.19,13.19
4196,,walmart sumter neighborhood market,Frosted Mini-Wheats,343 pinewood rd,sumter,SC,US,33.906164,-80.378092,29150,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,22.49,24.99
4197,,walmart sumter neighborhood market,Frosted Toast Crunch,343 pinewood rd,sumter,SC,US,33.906164,-80.378092,29150,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,9.38
4198,7.0,cvs pharmacy #03565,Fruit Harvest,901 market st,cheraw,SC,USA,34.689239,-79.89869,29520,48.0,0.0,0.0,0.0,03/19/2022,,TRUE,5.99,9.29
4199,31.0,rite aid #11571,fruity pebbles,1401 chapin rd,chapin,SC,USA,34.166889,-81.356236,29036,0.0,0.0,0.0,0.0,02/14/2022,,TRUE,10.99,12.99
4200,47.0,walgreens #5242,Golden Crisp,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,5.99,6.49
4201,40.0,family dollar #8144,Golden Grahams,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
4202,,best buy,Envirokidz Gorilla Munch Gluten Free ( 12x10 OZ),2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,105.98,205.98
4203,39.0,walgreens #5242,grape-nuts,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
4204,,walmart aberdeen supercenter,heart to heart,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
4205,466.0,family dollar #8144,Honey Bunny,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4206,0.0,family dollar #8144,honeycomb,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
4207,0.0,walgreens #5242,honey maid,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,14.99,15.99
4208,,walgreens #5242,Honey Smacks,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,02/10/2022,,TRUE,2.24,2.49
4209,10.0,walgreens #5242,hostess,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,34.99,38.99
4210,33.0,family dollar #8144,indiana jones,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4211,0.0,walgreens #5242,jets,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.99,10.99
4212,,walgreens #5242,just right,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,02/13/2022,,TRUE,2.24,2.49
4213,84.0,walgreens #5242,kix,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
4214,,walmart aberdeen supercenter,lucky charms,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.94,3.28
4215,,walmart aberdeen supercenter,maximize,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.28,25.02
4216,147.0,walgreens #5242,mega man,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,3.49,4.99
4217,,target,Maypo,1415 eglin st, rapid city,SD,USA,44.098721,-103.188443,57701,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,7.79,8.79
4218,31.0,family dollar #8144,Mini Cinnamon Churros,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.59,4.59
4219,,walgreens #5242,minions,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.99
4220,,walmart aberdeen supercenter,Monster Cereals,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,25.0,5.98
4221,,walmart aberdeen supercenter,most,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,6.98,9.99
4222,80.0,walgreens #5242,Muffets,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
4223,,target,Nutri-Grain,1415 eglin st, rapid city,SD,USA,44.098721,-103.188443,57701,60766.0,0.0,0.0,0.0,02/20/2022,,TRUE,3.54,3.79
4224,,walmart aberdeen supercenter,Nutter Butter,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
4225,,family dollar #8144,Oatmeal Crisp,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4226,185.0,walgreens #5242,Nature Valley Soft-Baked Oatmeal Squares Peanut Butter,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.49,8.99
4227,,walmart aberdeen supercenter,OKS,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,25.0,5.98
4228,,walmart aberdeen supercenter,orange blossom,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.88,8.21
4229,,walmart aberdeen supercenter,pac-man,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.33,3.88
4230,,walmart aberdeen supercenter,paw patrol,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,17.99,29.69
4231,0.0,walmart aberdeen supercenter,Peanut Butter Toast Crunch,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.96,6.97
4232,,walmart aberdeen supercenter,Post Marshmallow Fruity Pebbles Cereal ( 2 pack ),3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,15.4,3.98
4233,42.0,best buy,peeps,2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,105.98,125.98
4234,73.0,walgreens #5242,pep,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,5.29,6.29
4235,,walmart aberdeen supercenter,Product 19,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,15.4,3.98
4236,,best buy,Pronutro,2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,74.98,85.98
4237,0.0,best buy,puff,2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,25.99,27.99
4238,,best buy,Puffkins,2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,18.99,22.99
4239,0.0,family dollar #8144,raisin bran,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
4240,,family dollar #8144,Raisin Bran Crunch,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4241,,walmart aberdeen supercenter,Raisin Nut Bran,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
4242,70.0,walgreens #5242,Ready Brek,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,8.99
4243,,walmart aberdeen supercenter,rice krispies,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.0,1.33
4244,0.0,walmart aberdeen supercenter,rocky road,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.75,20.0
4245,0.0,family dollar #8144,Post Foods,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
4246,,walmart aberdeen supercenter,Smorz,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.99,9.98
4247,,walmart aberdeen supercenter,Snow Flakes,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,9.38
4248,,walmart aberdeen supercenter,sour patch kids,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
4249,,walmart aberdeen supercenter,special k,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,21.99,3.68
4250,,walmart aberdeen supercenter,Protein Plus,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.98,7.68
4251,0.0,family dollar #8144,spider-man,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
4252,11.0,family dollar #8144,spongebob squarepants,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4253,,walmart aberdeen supercenter,stars,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,6.98,9.99
4254,1.0,best buy,start,2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,45.98,65.98
4255,,walmart aberdeen supercenter,s.w. graham,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,11.34,7.48
4256,324.0,target,trix,1415 eglin st, rapid city,SD,USA,44.098721,-103.188443,57701,60766.0,0.0,0.0,0.0,03/02/2022,,TRUE,4.04,4.29
4257,188.0,walgreens #5242,twinkles,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
4258,,walmart aberdeen supercenter,vector,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.33,3.88
4259,109.0,walgreens #5242,vive,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,49.99,54.99
4260,442.0,walgreens #5242,Post Waffle Crisp,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,9.49,10.49
4261,94.0,target,weetabix,1415 eglin st, rapid city,SD,USA,44.098721,-103.188443,57701,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,19.59,23.59
4262,,walmart aberdeen supercenter,Wheatena,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
4263,,walmart aberdeen supercenter,wheaties,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
4264,0.0,walmart aberdeen supercenter,Central African Republic,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,13.59,2.98
4265,,walmart aberdeen supercenter,Libyan Tektite,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.0,1.33
4266,,walmart aberdeen supercenter,Nigerian Ground Ogbono,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.2,25.0
4267,0.0,walmart aberdeen supercenter,tunisian,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
4268,33.0,family dollar #8144,italian-american,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4269,,walmart aberdeen supercenter,new orleans,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
4270,3.0,walgreens #5242,COPTIC ORTHODOX DIOCESE OF THE SOUTHERN UNITED STATES,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,10.99,11.99
4271,89.0,walgreens #5242,arab,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.99,12.49
4272,3.0,best buy,argentine,2320 haines ave,"city,",SD,USA,0.0,0.0,57701,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,105.98,75.98
4273,,family dollar #8144,brazilian,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
4274,0.0,family dollar #8144,burmese,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,9.39,10.39
4275,54.0,walgreens #5242,Folk Tunes From the Two Sides of the Caucasus,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,9.99
4276,2.0,walgreens #5242,beijing,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
4277,,walmart aberdeen supercenter,Sichuan,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,12.0,8.48
4278,89.0,walgreens #5242,colombian,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.99,12.49
4279,,walmart aberdeen supercenter,cuban,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,6.98,9.99
4280,,walmart aberdeen supercenter,ecuadorian,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.98,9.62
4281,,walmart aberdeen supercenter,filipino,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,21.99,3.68
4282,,walgreens #5242,greek,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,22.99,26.99
4283,,walmart aberdeen supercenter,hawaiian,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.34,3.65
4284,,walmart aberdeen supercenter,Iranian Gold Pistachios,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.0,1.33
4285,4.0,walgreens #5242,PT Agel - Indonesian brand,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
4286,,walmart aberdeen supercenter,irish,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,26.39,29.99
4287,,walmart aberdeen supercenter,israeli,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,26.39,29.99
4288,31.0,family dollar #8144,sicilian,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.59,4.59
4289,,walmart aberdeen supercenter,jamaican,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.28,25.02
4290,,walmart aberdeen supercenter,jewish,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
4291,894.0,family dollar #8144,malaysian,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,2.54,2.79
4292,1527.0,family dollar #8144,maltese,"103 bennett avenue,","martin,",SD,USA,44.0211075,-98.10586875,57551,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
4293,214.0,walgreens #5242,mexican,4900 s cliff ave,sioux falls,SD,USA,43.499591,-96.70701,57108,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,12.49,14.49
4294,,walmart aberdeen supercenter,Pakistani Bible Society,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,12.0,8.48
4295,,walmart aberdeen supercenter,palestinian,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
4296,,walmart aberdeen supercenter,paraguayan,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,11.34,7.48
4297,,walmart aberdeen supercenter,peruvian,3820 7th ave se,aberdeen,SD,US,45.456105,-98.436532,57401,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,20.78,23.28
4298,,target,polish,1415 eglin st, rapid city,SD,USA,44.098721,-103.188443,57701,60766.0,0.0,0.0,0.0,03/02/2022,,TRUE,4.04,4.29
4299,389.0,target,portuguese,1415 eglin st, rapid city,SD,USA,44.098721,-103.188443,57701,60766.0,0.0,0.0,0.0,03/17/2022,,TRUE,8.99,10.49
4300,268.0,walgreens #5676,romanian,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
4301,223.0,walgreens #5676,russian,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,4.29,6.29
4302,218.0,walgreens #5676,sami,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,11.49,13.49
4303,442.0,walgreens #5676,scottish,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,9.49,10.49
4304,,humble whole foods llc,Seychelles,132 heavenly trail,beechgrove,TN,USA,35.612616,-86.216385,37018,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,11.49,9.99
4305,328.0,walgreens #5676,spanish,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,6.99,8.99
4306,40.0,family dollar #8980,thai,"2970 poplar avenue,","memphis,",TN,USA,35.13321255415663,-89.96268426073848,38111,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
4307,,bed bath and beyond,tibetan,"2615 center parkway,","murfreesboro,",TN,USA,0.0,0.0,37129,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,7.29,8.29
4308,111.0,walgreens #5676,turkish,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,8.99
4309,,walmart knoxville store,ukrainian,2501 university commons way,knoxville,TN,US,35.950968,-83.940335,37916,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
4310,,walmart knoxville store,uzbek,2501 university commons way,knoxville,TN,US,35.950968,-83.940335,37916,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,23.04,4.98
4311,,humble whole foods llc,venezuelan,132 heavenly trail,beechgrove,TN,USA,35.612616,-86.216385,37018,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,13.59,15.99
4312,1.0,humble whole foods llc,vietnamese,132 heavenly trail,beechgrove,TN,USA,35.612616,-86.216385,37018,837.0,837.0,0.0,837.0,08/09/2022,,TRUE,11.79,8.29
4313,,target market guy,american,2914 la vllas drive apartment 1204,knoxville,TN,USA,36.024582,-83.896143,37917,60766.0,0.0,0.0,0.0,03/17/2022,,TRUE,7.29,8.29
4314,11.0,walgreens #5676,british,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,3.49,4.49
4315,,bed bath and beyond,dutch,"2615 center parkway,","murfreesboro,",TN,USA,0.0,0.0,37129,0.0,0.0,0.0,0.0,02/23/2022,,TRUE,13.29,14.29
4316,11.0,humble whole foods llc,italian,132 heavenly trail,beechgrove,TN,USA,35.612616,-86.216385,37018,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.99,5.69
4317,,dollar tree,swiss,790 51 ,"ripley,",TN,USA,0.0,0.0,38063,0.0,0.0,0.0,0.0,03/05/2022,,TRUE,1.0,1.25
4318,371.0,walgreens #5676,chinese,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/03/2022,,TRUE,36.99,41.99
4319,2.0,walgreens #5676,Matthew Walker Christmas Puddings,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.49,8.99
4320,894.0,family dollar #8980,ancient,"2970 poplar avenue,","memphis,",TN,USA,35.13321255415663,-89.96268426073848,38111,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,2.54,2.79
4321,251.0,walgreens #5676,beverages,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
4322,,walgreens #5676,cereals,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,02/14/2022,,TRUE,7.49,9.49
4323,1527.0,family dollar #8980,brunch,"2970 poplar avenue,","memphis,",TN,USA,35.13321255415663,-89.96268426073848,38111,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,3.54,3.79
4324,237.0,walgreens #5676,christmas,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,9.99,11.49
4325,,walmart knoxville store,Mcquades Celtic Chutneys,2501 university commons way,knoxville,TN,US,35.950968,-83.940335,37916,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.94,3.28
4326,,walgreens #5676,coconut,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,6.99,7.99
4327,554.0,walgreens #5676,Bath Solutions Coconut Milk,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,02/20/2022,,TRUE,2.99,4.99
4328,519.0,walgreens #5676,delicacies,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,8.49,9.99
4329,185.0,walgreens #5676,tapas,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,10.99
4330,1621.0,king tobacco & beer market,military,2898 south church st,murfreesboro,TN,USA,35.79138,-86.39994,37127,0.0,0.0,0.0,0.0,02/20/2022,,TRUE,6.69,7.19
4331,,family dollar #8980,mushroom,"2970 poplar avenue,","memphis,",TN,USA,35.13321255415663,-89.96268426073848,38111,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.49,7.49
4332,,walmart knoxville store,pastries,2501 university commons way,knoxville,TN,US,35.950968,-83.940335,37916,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,6.68
4333,80.0,walgreens #5676,soul,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
4334,0.0,best corner grocery,street,1292 north bellevue boulevard,memphis,TN,USA,0.0,0.0,0,0.0,0.0,0.0,0.0,03/30/2022,,TRUE,45.98,80.98
4335,113.0,walgreens #5676,syrups,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,15.99,17.49
4336,328.0,walgreens #5676,traditional,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,7.24,7.99
4337,185.0,walgreens #5676,deep fried,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.99,10.99
4338,,walgreens #5676,smoked,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,5.49,6.49
4339,554.0,walgreens #5676,dips,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,02/20/2022,,TRUE,2.99,4.99
4340,,family dollar #8980,dried,"2970 poplar avenue,","memphis,",TN,USA,35.13321255415663,-89.96268426073848,38111,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,3.54,3.79
4341,237.0,walgreens #5676,Natural Soy Products,1359 poplar ave,memphis,TN,USA,35.143418,-90.015174,38104,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,9.99,11.49
